------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, 2.4
EnvLogger Viewer version, 1.16
downloading device type, iphone
device, Laser Revolution
downloading mode, manual
------------------------------,--------------------
serial number, 04BB FA00 CD56 0D
custom name, SHe4fiddle
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 4809
time diff [logger-smartphone](sec), 92
lat, 22.317291
long, 114.228048
accuracy (m), 65.0
------------------------------,--------------------
time,temp
2021-09-13 10:34:06,29.4
2021-09-13 10:49:06,28.8
2021-09-13 11:04:06,28.5
2021-09-13 11:19:06,28.2
2021-09-13 11:34:06,27.9
2021-09-13 11:49:06,27.9
2021-09-13 12:04:06,27.8
2021-09-13 12:19:06,27.5
2021-09-13 12:34:06,27.5
2021-09-13 12:49:06,27.4
2021-09-13 13:04:06,27.4
2021-09-13 13:19:06,27.2
2021-09-13 13:34:06,27.2
2021-09-13 13:49:06,27.1
2021-09-13 14:04:06,27.0
2021-09-13 14:19:06,27.0
2021-09-13 14:34:06,26.9
2021-09-13 14:49:06,26.9
2021-09-13 15:04:06,26.8
2021-09-13 15:19:06,26.9
2021-09-13 15:34:06,27.0
2021-09-13 15:49:06,27.3
2021-09-13 16:04:06,27.4
2021-09-13 16:19:06,29.4
2021-09-13 16:34:06,28.6
2021-09-13 16:49:06,29.3
2021-09-13 17:04:06,29.1
2021-09-13 17:19:06,29.2
2021-09-13 17:34:06,29.3
2021-09-13 17:49:06,28.2
2021-09-13 18:04:06,28.2
2021-09-13 18:19:06,28.0
2021-09-13 18:34:06,26.7
2021-09-13 18:49:06,27.0
2021-09-13 19:04:06,27.3
2021-09-13 19:19:06,26.6
2021-09-13 19:34:06,27.7
2021-09-13 19:49:06,26.6
2021-09-13 20:04:06,26.3
2021-09-13 20:19:06,26.3
2021-09-13 20:34:06,26.2
2021-09-13 20:49:06,26.3
2021-09-13 21:04:06,26.3
2021-09-13 21:19:06,26.2
2021-09-13 21:34:06,26.1
2021-09-13 21:49:06,26.1
2021-09-13 22:04:06,26.0
2021-09-13 22:19:06,26.0
2021-09-13 22:34:06,26.3
2021-09-13 22:49:06,26.9
2021-09-13 23:04:06,27.4
2021-09-13 23:19:06,27.9
2021-09-13 23:34:06,28.4
2021-09-13 23:49:06,28.4
2021-09-14 00:04:06,29.0
2021-09-14 00:19:06,29.8
2021-09-14 00:34:06,31.3
2021-09-14 00:49:06,30.6
2021-09-14 01:04:06,27.6
2021-09-14 01:19:06,28.1
2021-09-14 01:34:06,29.7
2021-09-14 01:49:06,31.8
2021-09-14 02:04:06,34.8
2021-09-14 02:19:06,40.6
2021-09-14 02:34:06,41.7
2021-09-14 02:49:06,40.7
2021-09-14 03:04:06,41.4
2021-09-14 03:19:06,40.9
2021-09-14 03:34:06,40.0
2021-09-14 03:49:06,40.2
2021-09-14 04:04:06,41.3
2021-09-14 04:19:06,32.6
2021-09-14 04:34:06,30.3
2021-09-14 04:49:06,29.4
2021-09-14 05:04:06,28.8
2021-09-14 05:19:06,30.0
2021-09-14 05:34:06,31.6
2021-09-14 05:49:06,34.2
2021-09-14 06:04:06,35.6
2021-09-14 06:19:06,37.5
2021-09-14 06:34:06,36.5
2021-09-14 06:49:06,36.1
2021-09-14 07:04:06,35.9
2021-09-14 07:19:06,34.9
2021-09-14 07:34:06,34.8
2021-09-14 07:49:06,34.2
2021-09-14 08:04:06,32.7
2021-09-14 08:19:06,33.8
2021-09-14 08:34:06,33.3
2021-09-14 08:49:06,32.7
2021-09-14 09:04:06,32.3
2021-09-14 09:19:06,31.2
2021-09-14 09:34:06,30.7
2021-09-14 09:49:06,30.0
2021-09-14 10:04:06,29.5
2021-09-14 10:19:06,28.8
2021-09-14 10:34:06,28.2
2021-09-14 10:49:06,27.6
2021-09-14 11:04:06,27.3
2021-09-14 11:19:06,27.0
2021-09-14 11:34:06,26.8
2021-09-14 11:49:06,26.7
2021-09-14 12:04:06,26.5
2021-09-14 12:19:06,26.4
2021-09-14 12:34:06,26.4
2021-09-14 12:49:06,26.3
2021-09-14 13:04:06,26.3
2021-09-14 13:19:06,26.2
2021-09-14 13:34:06,26.4
2021-09-14 13:49:06,26.4
2021-09-14 14:04:06,26.5
2021-09-14 14:19:06,26.4
2021-09-14 14:34:06,26.3
2021-09-14 14:49:06,26.1
2021-09-14 15:04:06,26.2
2021-09-14 15:19:06,26.1
2021-09-14 15:34:06,26.1
2021-09-14 15:49:06,26.1
2021-09-14 16:04:06,26.0
2021-09-14 16:19:06,25.8
2021-09-14 16:34:06,25.6
2021-09-14 16:49:06,25.6
2021-09-14 17:04:06,25.6
2021-09-14 17:19:06,25.5
2021-09-14 17:34:06,25.5
2021-09-14 17:49:06,25.6
2021-09-14 18:04:06,25.8
2021-09-14 18:19:06,25.5
2021-09-14 18:34:06,25.5
2021-09-14 18:49:06,26.1
2021-09-14 19:04:06,25.9
2021-09-14 19:19:06,25.9
2021-09-14 19:34:06,25.9
2021-09-14 19:49:06,26.0
2021-09-14 20:04:06,26.0
2021-09-14 20:19:06,26.3
2021-09-14 20:34:06,26.2
2021-09-14 20:49:06,26.0
2021-09-14 21:04:06,25.9
2021-09-14 21:19:06,25.8
2021-09-14 21:34:06,25.7
2021-09-14 21:49:06,25.7
2021-09-14 22:04:06,25.4
2021-09-14 22:19:06,25.3
2021-09-14 22:34:06,25.3
2021-09-14 22:49:06,25.4
2021-09-14 23:04:06,25.7
2021-09-14 23:19:06,26.3
2021-09-14 23:34:06,26.6
2021-09-14 23:49:06,27.2
2021-09-15 00:04:06,27.2
2021-09-15 00:19:06,27.6
2021-09-15 00:34:06,28.7
2021-09-15 00:49:06,35.1
2021-09-15 01:04:06,37.4
2021-09-15 01:19:06,42.0
2021-09-15 01:34:06,44.2
2021-09-15 01:49:06,39.2
2021-09-15 02:04:06,39.5
2021-09-15 02:19:06,40.0
2021-09-15 02:34:06,42.5
2021-09-15 02:49:06,43.2
2021-09-15 03:04:06,43.4
2021-09-15 03:19:06,40.3
2021-09-15 03:34:06,41.3
2021-09-15 03:49:06,42.0
2021-09-15 04:04:06,41.6
2021-09-15 04:19:06,41.6
2021-09-15 04:34:06,41.6
2021-09-15 04:49:06,41.6
2021-09-15 05:04:06,41.3
2021-09-15 05:19:06,40.6
2021-09-15 05:34:06,40.0
2021-09-15 05:49:06,39.8
2021-09-15 06:04:06,38.8
2021-09-15 06:19:06,37.9
2021-09-15 06:34:06,38.0
2021-09-15 06:49:06,38.9
2021-09-15 07:04:06,38.1
2021-09-15 07:19:06,38.0
2021-09-15 07:34:06,37.1
2021-09-15 07:49:06,37.7
2021-09-15 08:04:06,37.8
2021-09-15 08:19:06,36.8
2021-09-15 08:34:06,36.1
2021-09-15 08:49:06,35.8
2021-09-15 09:04:06,33.6
2021-09-15 09:19:06,32.9
2021-09-15 09:34:06,32.4
2021-09-15 09:49:06,31.7
2021-09-15 10:04:06,30.9
2021-09-15 10:19:06,30.3
2021-09-15 10:34:06,29.7
2021-09-15 10:49:06,29.4
2021-09-15 11:04:06,29.2
2021-09-15 11:19:06,28.9
2021-09-15 11:34:06,28.7
2021-09-15 11:49:06,28.5
2021-09-15 12:04:06,28.5
2021-09-15 12:19:06,28.5
2021-09-15 12:34:06,28.3
2021-09-15 12:49:06,28.2
2021-09-15 13:04:06,28.1
2021-09-15 13:19:06,27.9
2021-09-15 13:34:06,27.9
2021-09-15 13:49:06,27.7
2021-09-15 14:04:06,27.6
2021-09-15 14:19:06,27.6
2021-09-15 14:34:06,27.7
2021-09-15 14:49:06,27.5
2021-09-15 15:04:06,27.4
2021-09-15 15:19:06,27.5
2021-09-15 15:34:06,27.4
2021-09-15 15:49:06,27.4
2021-09-15 16:04:06,27.4
2021-09-15 16:19:06,27.3
2021-09-15 16:34:06,27.3
2021-09-15 16:49:06,27.3
2021-09-15 17:04:06,27.5
2021-09-15 17:19:06,27.7
2021-09-15 17:34:06,27.9
2021-09-15 17:49:06,28.0
2021-09-15 18:04:06,28.0
2021-09-15 18:19:06,28.0
2021-09-15 18:34:06,28.0
2021-09-15 18:49:06,27.8
2021-09-15 19:04:06,27.6
2021-09-15 19:19:06,27.4
2021-09-15 19:34:06,27.3
2021-09-15 19:49:06,27.2
2021-09-15 20:04:06,27.3
2021-09-15 20:19:06,26.9
2021-09-15 20:34:06,26.5
2021-09-15 20:49:06,26.5
2021-09-15 21:04:06,26.5
2021-09-15 21:19:06,26.5
2021-09-15 21:34:06,26.7
2021-09-15 21:49:06,26.9
2021-09-15 22:04:06,27.2
2021-09-15 22:19:06,27.4
2021-09-15 22:34:06,27.7
2021-09-15 22:49:06,28.4
2021-09-15 23:04:06,29.5
2021-09-15 23:19:06,30.1
2021-09-15 23:34:06,30.9
2021-09-15 23:49:06,31.1
2021-09-16 00:04:06,31.6
2021-09-16 00:19:06,32.6
2021-09-16 00:34:06,32.8
2021-09-16 00:49:06,33.5
2021-09-16 01:04:06,35.7
2021-09-16 01:19:06,38.2
2021-09-16 01:34:06,38.9
2021-09-16 01:49:06,39.8
2021-09-16 02:04:06,40.4
2021-09-16 02:19:06,40.8
2021-09-16 02:34:06,39.1
2021-09-16 02:49:06,41.6
2021-09-16 03:04:06,41.4
2021-09-16 03:19:06,43.5
2021-09-16 03:34:06,42.9
2021-09-16 03:49:06,40.1
2021-09-16 04:04:06,42.3
2021-09-16 04:19:06,41.8
2021-09-16 04:34:06,41.4
2021-09-16 04:49:06,40.7
2021-09-16 05:04:06,41.7
2021-09-16 05:19:06,42.6
2021-09-16 05:34:06,40.5
2021-09-16 05:49:06,35.6
2021-09-16 06:04:06,34.7
2021-09-16 06:19:06,34.8
2021-09-16 06:34:06,35.0
2021-09-16 06:49:06,35.2
2021-09-16 07:04:06,34.6
2021-09-16 07:19:06,33.6
2021-09-16 07:34:06,33.4
2021-09-16 07:49:06,32.0
2021-09-16 08:04:06,31.4
2021-09-16 08:19:06,32.0
2021-09-16 08:34:06,32.0
2021-09-16 08:49:06,31.4
2021-09-16 09:04:06,29.8
2021-09-16 09:19:06,28.9
2021-09-16 09:34:06,27.2
2021-09-16 09:49:06,27.1
2021-09-16 10:04:06,27.5
2021-09-16 10:19:06,25.8
2021-09-16 10:34:06,26.4
2021-09-16 10:49:06,25.4
2021-09-16 11:04:06,24.8
2021-09-16 11:19:06,25.1
2021-09-16 11:34:06,24.7
2021-09-16 11:49:06,24.8
2021-09-16 12:04:06,24.6
2021-09-16 12:19:06,24.6
2021-09-16 12:34:06,24.7
2021-09-16 12:49:06,24.8
2021-09-16 13:04:06,24.8
2021-09-16 13:19:06,24.6
2021-09-16 13:34:06,24.5
2021-09-16 13:49:06,24.2
2021-09-16 14:04:06,24.3
2021-09-16 14:19:06,24.3
2021-09-16 14:34:06,24.4
2021-09-16 14:49:06,24.4
2021-09-16 15:04:06,24.5
2021-09-16 15:19:06,24.4
2021-09-16 15:34:06,24.5
2021-09-16 15:49:06,24.4
2021-09-16 16:04:06,24.4
2021-09-16 16:19:06,24.5
2021-09-16 16:34:06,24.5
2021-09-16 16:49:06,24.3
2021-09-16 17:04:06,24.2
2021-09-16 17:19:06,24.3
2021-09-16 17:34:06,24.4
2021-09-16 17:49:06,24.4
2021-09-16 18:04:06,24.5
2021-09-16 18:19:06,24.6
2021-09-16 18:34:06,24.7
2021-09-16 18:49:06,24.8
2021-09-16 19:04:06,24.8
2021-09-16 19:19:06,24.9
2021-09-16 19:34:06,25.0
2021-09-16 19:49:06,25.8
2021-09-16 20:04:06,25.4
2021-09-16 20:19:06,26.9
2021-09-16 20:34:06,27.0
2021-09-16 20:49:06,27.1
2021-09-16 21:04:06,26.8
2021-09-16 21:19:06,27.0
2021-09-16 21:34:06,26.8
2021-09-16 21:49:06,27.0
2021-09-16 22:04:06,27.0
2021-09-16 22:19:06,27.0
2021-09-16 22:34:06,26.4
2021-09-16 22:49:06,26.5
2021-09-16 23:04:06,27.0
2021-09-16 23:19:06,27.6
2021-09-16 23:34:06,27.4
2021-09-16 23:49:06,28.0
2021-09-17 00:04:06,28.4
2021-09-17 00:19:06,28.7
2021-09-17 00:34:06,29.1
2021-09-17 00:49:06,30.5
2021-09-17 01:04:06,31.9
2021-09-17 01:19:06,32.8
2021-09-17 01:34:06,35.7
2021-09-17 01:49:06,37.8
2021-09-17 02:04:06,37.9
2021-09-17 02:19:06,38.2
2021-09-17 02:34:06,38.6
2021-09-17 02:49:06,39.7
2021-09-17 03:04:06,39.8
2021-09-17 03:19:06,38.1
2021-09-17 03:34:06,36.6
2021-09-17 03:49:06,37.4
2021-09-17 04:04:06,37.5
2021-09-17 04:19:06,36.5
2021-09-17 04:34:06,37.8
2021-09-17 04:49:06,40.0
2021-09-17 05:04:06,40.0
2021-09-17 05:19:06,40.2
2021-09-17 05:34:06,43.9
2021-09-17 05:49:06,43.8
2021-09-17 06:04:06,40.3
2021-09-17 06:19:06,41.7
2021-09-17 06:34:06,38.9
2021-09-17 06:49:06,40.2
2021-09-17 07:04:06,39.2
2021-09-17 07:19:06,39.1
2021-09-17 07:34:06,37.0
2021-09-17 07:49:06,36.6
2021-09-17 08:04:06,35.8
2021-09-17 08:19:06,35.2
2021-09-17 08:34:06,33.2
2021-09-17 08:49:06,32.8
2021-09-17 09:04:06,32.3
2021-09-17 09:19:06,32.1
2021-09-17 09:34:06,31.9
2021-09-17 09:49:06,31.5
2021-09-17 10:04:06,30.7
2021-09-17 10:19:06,29.5
2021-09-17 10:34:06,28.8
2021-09-17 10:49:06,28.3
2021-09-17 11:04:06,27.9
2021-09-17 11:19:06,27.6
2021-09-17 11:34:06,27.4
2021-09-17 11:49:06,27.2
2021-09-17 12:04:06,27.0
2021-09-17 12:19:06,26.9
2021-09-17 12:34:06,26.8
2021-09-17 12:49:06,26.6
2021-09-17 13:04:06,26.5
2021-09-17 13:19:06,26.4
2021-09-17 13:34:06,26.4
2021-09-17 13:49:06,26.3
2021-09-17 14:04:06,26.3
2021-09-17 14:19:06,26.2
2021-09-17 14:34:06,26.1
2021-09-17 14:49:06,26.0
2021-09-17 15:04:06,25.9
2021-09-17 15:19:06,25.9
2021-09-17 15:34:06,25.8
2021-09-17 15:49:06,25.8
2021-09-17 16:04:06,25.7
2021-09-17 16:19:06,25.6
2021-09-17 16:34:06,25.6
2021-09-17 16:49:06,25.6
2021-09-17 17:04:06,25.6
2021-09-17 17:19:06,25.5
2021-09-17 17:34:06,25.4
2021-09-17 17:49:06,25.5
2021-09-17 18:04:06,25.5
2021-09-17 18:19:06,25.9
2021-09-17 18:34:06,26.0
2021-09-17 18:49:06,26.3
2021-09-17 19:04:06,26.3
2021-09-17 19:19:06,26.3
2021-09-17 19:34:06,26.2
2021-09-17 19:49:06,25.8
2021-09-17 20:04:06,25.7
2021-09-17 20:19:06,25.7
2021-09-17 20:34:06,26.8
2021-09-17 20:49:06,27.4
2021-09-17 21:04:06,27.6
2021-09-17 21:19:06,27.6
2021-09-17 21:34:06,27.6
2021-09-17 21:49:06,27.6
2021-09-17 22:04:06,27.7
2021-09-17 22:19:06,27.9
2021-09-17 22:34:06,27.7
2021-09-17 22:49:06,27.9
2021-09-17 23:04:06,28.0
2021-09-17 23:19:06,28.1
2021-09-17 23:34:06,28.0
2021-09-17 23:49:06,27.9
2021-09-18 00:04:06,28.0
2021-09-18 00:19:06,28.2
2021-09-18 00:34:06,29.1
2021-09-18 00:49:06,29.5
2021-09-18 01:04:06,34.0
2021-09-18 01:19:06,31.5
2021-09-18 01:34:06,34.8
2021-09-18 01:49:06,39.9
2021-09-18 02:04:06,41.7
2021-09-18 02:19:06,43.4
2021-09-18 02:34:06,42.9
2021-09-18 02:49:06,44.8
2021-09-18 03:04:06,43.1
2021-09-18 03:19:06,43.9
2021-09-18 03:34:06,43.7
2021-09-18 03:49:06,43.4
2021-09-18 04:04:06,43.0
2021-09-18 04:19:06,43.4
2021-09-18 04:34:06,44.0
2021-09-18 04:49:06,43.4
2021-09-18 05:04:06,43.5
2021-09-18 05:19:06,43.2
2021-09-18 05:34:06,43.0
2021-09-18 05:49:06,43.0
2021-09-18 06:04:06,42.5
2021-09-18 06:19:06,42.1
2021-09-18 06:34:06,42.1
2021-09-18 06:49:06,41.9
2021-09-18 07:04:06,41.5
2021-09-18 07:19:06,41.2
2021-09-18 07:34:06,40.4
2021-09-18 07:49:06,40.0
2021-09-18 08:04:06,39.5
2021-09-18 08:19:06,39.0
2021-09-18 08:34:06,38.2
2021-09-18 08:49:06,37.4
2021-09-18 09:04:06,34.0
2021-09-18 09:19:06,32.2
2021-09-18 09:34:06,31.3
2021-09-18 09:49:06,30.6
2021-09-18 10:04:06,30.0
2021-09-18 10:19:06,29.6
2021-09-18 10:34:06,29.4
2021-09-18 10:49:06,29.1
2021-09-18 11:04:06,28.9
2021-09-18 11:19:06,29.0
2021-09-18 11:34:06,28.9
2021-09-18 11:49:06,29.0
2021-09-18 12:04:06,29.0
2021-09-18 12:19:06,29.0
2021-09-18 12:34:06,28.9
2021-09-18 12:49:06,29.1
2021-09-18 13:04:06,28.8
2021-09-18 13:19:06,28.8
2021-09-18 13:34:06,28.7
2021-09-18 13:49:06,28.8
2021-09-18 14:04:06,28.8
2021-09-18 14:19:06,28.5
2021-09-18 14:34:06,28.5
2021-09-18 14:49:06,28.8
2021-09-18 15:04:06,28.6
2021-09-18 15:19:06,28.6
2021-09-18 15:34:06,28.7
2021-09-18 15:49:06,28.1
2021-09-18 16:04:06,28.1
2021-09-18 16:19:06,28.4
2021-09-18 16:34:06,28.3
2021-09-18 16:49:06,28.3
2021-09-18 17:04:06,28.2
2021-09-18 17:19:06,28.4
2021-09-18 17:34:06,28.2
2021-09-18 17:49:06,28.2
2021-09-18 18:04:06,27.6
2021-09-18 18:19:06,26.0
2021-09-18 18:34:06,26.0
2021-09-18 18:49:06,26.1
2021-09-18 19:04:06,25.9
2021-09-18 19:19:06,25.9
2021-09-18 19:34:06,25.9
2021-09-18 19:49:06,26.2
2021-09-18 20:04:06,25.8
2021-09-18 20:19:06,26.2
2021-09-18 20:34:06,26.0
2021-09-18 20:49:06,25.7
2021-09-18 21:04:06,25.9
2021-09-18 21:19:06,27.3
2021-09-18 21:34:06,27.4
2021-09-18 21:49:06,27.4
2021-09-18 22:04:06,27.5
2021-09-18 22:19:06,27.5
2021-09-18 22:34:06,27.7
2021-09-18 22:49:06,27.8
2021-09-18 23:04:06,27.8
2021-09-18 23:19:06,27.7
2021-09-18 23:34:06,27.9
2021-09-18 23:49:06,28.0
2021-09-19 00:04:06,28.2
2021-09-19 00:19:06,28.1
2021-09-19 00:34:06,28.3
2021-09-19 00:49:06,28.3
2021-09-19 01:04:06,28.8
2021-09-19 01:19:06,28.9
2021-09-19 01:34:06,29.3
2021-09-19 01:49:06,29.4
2021-09-19 02:04:06,30.5
2021-09-19 02:19:06,33.5
2021-09-19 02:34:06,37.1
2021-09-19 02:49:06,41.9
2021-09-19 03:04:06,47.1
2021-09-19 03:19:06,46.0
2021-09-19 03:34:06,45.5
2021-09-19 03:49:06,41.5
2021-09-19 04:04:06,37.7
2021-09-19 04:19:06,39.6
2021-09-19 04:34:06,36.5
2021-09-19 04:49:06,34.3
2021-09-19 05:04:06,34.0
2021-09-19 05:19:06,37.6
2021-09-19 05:34:06,35.4
2021-09-19 05:49:06,33.3
2021-09-19 06:04:06,39.9
2021-09-19 06:19:06,40.4
2021-09-19 06:34:06,39.1
2021-09-19 06:49:06,42.2
2021-09-19 07:04:06,41.3
2021-09-19 07:19:06,40.2
2021-09-19 07:34:06,39.9
2021-09-19 07:49:06,37.6
2021-09-19 08:04:06,37.0
2021-09-19 08:19:06,33.3
2021-09-19 08:34:06,31.8
2021-09-19 08:49:06,31.1
2021-09-19 09:04:06,30.8
2021-09-19 09:19:06,30.7
2021-09-19 09:34:06,30.6
2021-09-19 09:49:06,30.2
2021-09-19 10:04:06,30.0
2021-09-19 10:19:06,29.8
2021-09-19 10:34:06,29.4
2021-09-19 10:49:06,29.2
2021-09-19 11:04:06,28.9
2021-09-19 11:19:06,28.8
2021-09-19 11:34:06,28.7
2021-09-19 11:49:06,29.0
2021-09-19 12:04:06,28.8
2021-09-19 12:19:06,28.6
2021-09-19 12:34:06,28.0
2021-09-19 12:49:06,27.7
2021-09-19 13:04:06,27.7
2021-09-19 13:19:06,27.6
2021-09-19 13:34:06,28.1
2021-09-19 13:49:06,28.0
2021-09-19 14:04:06,27.3
2021-09-19 14:19:06,27.6
2021-09-19 14:34:06,27.6
2021-09-19 14:49:06,28.1
2021-09-19 15:04:06,28.4
2021-09-19 15:19:06,28.4
2021-09-19 15:34:06,28.4
2021-09-19 15:49:06,28.2
2021-09-19 16:04:06,27.8
2021-09-19 16:19:06,28.0
2021-09-19 16:34:06,27.8
2021-09-19 16:49:06,27.8
2021-09-19 17:04:06,27.7
2021-09-19 17:19:06,27.7
2021-09-19 17:34:06,27.3
2021-09-19 17:49:06,27.5
2021-09-19 18:04:06,27.0
2021-09-19 18:19:06,26.7
2021-09-19 18:34:06,26.4
2021-09-19 18:49:06,26.5
2021-09-19 19:04:06,26.5
2021-09-19 19:19:06,26.4
2021-09-19 19:34:06,26.3
2021-09-19 19:49:06,26.3
2021-09-19 20:04:06,26.5
2021-09-19 20:19:06,26.6
2021-09-19 20:34:06,26.3
2021-09-19 20:49:06,26.3
2021-09-19 21:04:06,26.3
2021-09-19 21:19:06,26.1
2021-09-19 21:34:06,25.9
2021-09-19 21:49:06,25.8
2021-09-19 22:04:06,26.1
2021-09-19 22:19:06,26.8
2021-09-19 22:34:06,27.5
2021-09-19 22:49:06,27.6
2021-09-19 23:04:06,27.7
2021-09-19 23:19:06,27.7
2021-09-19 23:34:06,28.0
2021-09-19 23:49:06,28.1
2021-09-20 00:04:06,28.2
2021-09-20 00:19:06,28.5
2021-09-20 00:34:06,28.6
2021-09-20 00:49:06,28.9
2021-09-20 01:04:06,28.6
2021-09-20 01:19:06,29.0
2021-09-20 01:34:06,29.5
2021-09-20 01:49:06,29.7
2021-09-20 02:04:06,29.5
2021-09-20 02:19:06,30.0
2021-09-20 02:34:06,30.1
2021-09-20 02:49:06,33.7
2021-09-20 03:04:06,33.2
2021-09-20 03:19:06,36.6
2021-09-20 03:34:06,40.6
2021-09-20 03:49:06,41.0
2021-09-20 04:04:06,42.6
2021-09-20 04:19:06,42.6
2021-09-20 04:34:06,45.5
2021-09-20 04:49:06,42.8
2021-09-20 05:04:06,46.4
2021-09-20 05:19:06,45.5
2021-09-20 05:34:06,42.2
2021-09-20 05:49:06,40.3
2021-09-20 06:04:06,40.1
2021-09-20 06:19:06,40.7
2021-09-20 06:34:06,38.1
2021-09-20 06:49:06,36.1
2021-09-20 07:04:06,33.4
2021-09-20 07:19:06,33.7
2021-09-20 07:34:06,35.0
2021-09-20 07:49:06,38.2
2021-09-20 08:04:06,40.1
2021-09-20 08:19:06,39.4
2021-09-20 08:34:06,37.6
2021-09-20 08:49:06,37.5
2021-09-20 09:04:06,33.8
2021-09-20 09:19:06,32.7
2021-09-20 09:34:06,32.0
2021-09-20 09:49:06,31.2
2021-09-20 10:04:06,30.6
2021-09-20 10:19:06,30.0
2021-09-20 10:34:06,29.7
2021-09-20 10:49:06,29.2
2021-09-20 11:04:06,29.0
2021-09-20 11:19:06,28.3
2021-09-20 11:34:06,28.1
2021-09-20 11:49:06,28.1
2021-09-20 12:04:06,28.2
2021-09-20 12:19:06,28.0
2021-09-20 12:34:06,27.8
2021-09-20 12:49:06,27.7
2021-09-20 13:04:06,27.6
2021-09-20 13:19:06,27.6
2021-09-20 13:34:06,27.4
2021-09-20 13:49:06,27.4
2021-09-20 14:04:06,27.4
2021-09-20 14:19:06,27.1
2021-09-20 14:34:06,27.1
2021-09-20 14:49:06,26.9
2021-09-20 15:04:06,26.7
2021-09-20 15:19:06,26.7
2021-09-20 15:34:06,26.6
2021-09-20 15:49:06,26.9
2021-09-20 16:04:06,26.8
2021-09-20 16:19:06,26.8
2021-09-20 16:34:06,26.6
2021-09-20 16:49:06,26.4
2021-09-20 17:04:06,26.5
2021-09-20 17:19:06,26.7
2021-09-20 17:34:06,26.5
2021-09-20 17:49:06,26.7
2021-09-20 18:04:06,26.4
2021-09-20 18:19:06,26.3
2021-09-20 18:34:06,26.2
2021-09-20 18:49:06,26.1
2021-09-20 19:04:06,26.1
2021-09-20 19:19:06,26.0
2021-09-20 19:34:06,25.9
2021-09-20 19:49:06,25.8
2021-09-20 20:04:06,25.8
2021-09-20 20:19:06,25.8
2021-09-20 20:34:06,25.7
2021-09-20 20:49:06,26.0
2021-09-20 21:04:06,26.1
2021-09-20 21:19:06,25.9
2021-09-20 21:34:06,25.6
2021-09-20 21:49:06,25.5
2021-09-20 22:04:06,25.5
2021-09-20 22:19:06,25.3
2021-09-20 22:34:06,25.5
2021-09-20 22:49:06,25.9
2021-09-20 23:04:06,26.4
2021-09-20 23:19:06,27.1
2021-09-20 23:34:06,27.7
2021-09-20 23:49:06,27.9
2021-09-21 00:04:06,28.3
2021-09-21 00:19:06,28.4
2021-09-21 00:34:06,28.3
2021-09-21 00:49:06,28.6
2021-09-21 01:04:06,28.9
2021-09-21 01:19:06,29.1
2021-09-21 01:34:06,30.0
2021-09-21 01:49:06,30.4
2021-09-21 02:04:06,30.8
2021-09-21 02:19:06,30.1
2021-09-21 02:34:06,31.4
2021-09-21 02:49:06,31.2
2021-09-21 03:04:06,32.2
2021-09-21 03:19:06,33.1
2021-09-21 03:34:06,37.7
2021-09-21 03:49:06,36.7
2021-09-21 04:04:06,36.0
2021-09-21 04:19:06,41.3
2021-09-21 04:34:06,41.5
2021-09-21 04:49:06,41.3
2021-09-21 05:04:06,36.8
2021-09-21 05:19:06,38.0
2021-09-21 05:34:06,40.9
2021-09-21 05:49:06,42.9
2021-09-21 06:04:06,46.2
2021-09-21 06:19:06,44.8
2021-09-21 06:34:06,38.4
2021-09-21 06:49:06,40.6
2021-09-21 07:04:06,40.3
2021-09-21 07:19:06,37.9
2021-09-21 07:34:06,36.9
2021-09-21 07:49:06,37.0
2021-09-21 08:04:06,34.7
2021-09-21 08:19:06,34.0
2021-09-21 08:34:06,33.5
2021-09-21 08:49:06,33.3
2021-09-21 09:04:06,32.7
2021-09-21 09:19:06,31.6
2021-09-21 09:34:06,31.2
2021-09-21 09:49:06,30.6
2021-09-21 10:04:06,29.8
2021-09-21 10:19:06,29.0
2021-09-21 10:34:06,28.4
2021-09-21 10:49:06,28.0
2021-09-21 11:04:06,27.7
2021-09-21 11:19:06,27.5
2021-09-21 11:34:06,27.2
2021-09-21 11:49:06,27.1
2021-09-21 12:04:06,26.9
2021-09-21 12:19:06,26.8
2021-09-21 12:34:06,26.7
2021-09-21 12:49:06,26.6
2021-09-21 13:04:06,26.5
2021-09-21 13:19:06,26.5
2021-09-21 13:34:06,26.4
2021-09-21 13:49:06,26.3
2021-09-21 14:04:06,26.4
2021-09-21 14:19:06,26.4
2021-09-21 14:34:06,26.3
2021-09-21 14:49:06,26.3
2021-09-21 15:04:06,26.5
2021-09-21 15:19:06,26.2
2021-09-21 15:34:06,26.1
2021-09-21 15:49:06,26.2
2021-09-21 16:04:06,26.5
2021-09-21 16:19:06,26.4
2021-09-21 16:34:06,26.3
2021-09-21 16:49:06,26.3
2021-09-21 17:04:06,26.2
2021-09-21 17:19:06,26.1
2021-09-21 17:34:06,26.2
2021-09-21 17:49:06,26.1
2021-09-21 18:04:06,25.9
2021-09-21 18:19:06,25.9
2021-09-21 18:34:06,25.9
2021-09-21 18:49:06,25.8
2021-09-21 19:04:06,25.7
2021-09-21 19:19:06,25.7
2021-09-21 19:34:06,25.7
2021-09-21 19:49:06,25.7
2021-09-21 20:04:06,25.6
2021-09-21 20:19:06,25.6
2021-09-21 20:34:06,25.5
